Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
USCensus_1|0|251_NRC|262144|1096|1120|0.978571|239.182|234.057|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|252_NR|262144|756|780|0.969231|346.751|336.082|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|253_NWAB|262144|18276|13045|1.401|14.3436|20.0954|integer|source|Dict_Sharing|252|254|15.471199|15.471199|14.209117|30.131494|-1505|8244|-1|-1|4|4|-1|-1|-1|-1|-1.000000|16|28|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1814|1814|8700|12280|-1|-1|-1|-1||252|254
USCensus_1|0|254_NWAV|262144|23646|15548|1.52084|11.0862|16.8603|integer|target|Dict_Sharing|220|253|10.601100|11.747961|10.220437|54.704508|-921|17522|-1|-1|5|5|-1|-1|-1|-1|-1.000000|24|36|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|1814|4792|15536|-1|-1|-1|-1||220|253
USCensus_1|0|255_NWLA|262144|18276|12292|1.48682|14.3436|21.3264|integer|target|Dict_Sharing|252|254|15.471199|15.471199|14.209117|30.131494|-1505|8244|-1|-1|4|4|-1|-1|-1|-1|-1.000000|16|28|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1814|1814|8700|12280|-1|-1|-1|-1||252|254
USCensus_1|0|256_NWLK|262144|18276|13688|1.33518|14.3436|19.1514|integer|target|Dict_Sharing|256|255|21.819877|15.471199|14.209117|40.529375|-6435|10476|-1|-1|4|4|-1|-1|-1|-1|-1.000000|16|28|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1814|1814|6468|13676|-1|-1|-1|-1||256|255
USCensus_1|0|257_NWRE|262144|13346|8181|1.63134|19.6421|32.043|integer|source|Dict_Sharing|256|255|21.819877|15.471199|14.209117|40.529375|-6435|10476|-1|-1|4|4|-1|-1|-1|-1|-1.000000|16|28|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1814|1814|6468|13676|-1|-1|-1|-1||256|255
USCensus_1|0|258_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|259_OCCP|262144|15278|15302|0.998432|17.1583|17.1314|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|260_OCPIP|262144|3980|4004|0.994006|65.8653|65.4705|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|261_OC|262144|254|4185|0.060693|1032.06|62.6389|integer|source|Dict_Sharing|260|360|1032.062992|3.977906|63.121599|5.159096|-3899|15088|-1|-1|2|503|-1|-1|-1|-1|-1.000000|2012|2024|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50812|69056|-1|-1|-1|-1||260|361
USCensus_1|0|262_OIP|262144|14084|39336|0.358044|18.6129|6.66423|integer|target|Dict_Sharing|345|261|58.618962|19.956151|45.377185|34.804036|-1305|5603|-1|-1|122|323|-1|-1|-1|-1|-1.000000|1368|1380|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|1304|7532|39324|-1|-1|-1|-1||346|261
USCensus_1|0|263_OTHSVCEX|262144|1146|5129|0.223435|228.747|51.1102|integer|source|Dict_Sharing|262|361|562.540773|4.003421|56.925950|5.132430|-4139|14404|-1|-1|3|487|-1|-1|-1|-1|-1.000000|1948|1960|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|64073|0|51076|68692|-1|-1|-1|-1||262|362
USCensus_1|0|264_PAOC|262144|1094|4809|0.22749|239.62|54.5111|integer|source|Dict_Sharing|263|359|429.744262|4.001465|56.387180|5.136453|-4039|14476|-1|-1|5|472|-1|-1|-1|-1|-1.000000|1888|1900|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|64636|0|51036|68916|-1|-1|-1|-1||263|360
USCensus_1|0|265_PAP|262144|5820|5844|0.995893|45.0419|44.8569|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|266_PARTNER|262144|708|4329|0.163548|370.26|60.5553|integer|source|Dict_Sharing|265|362|383.251462|3.982499|59.348879|5.152606|-3733|14948|-1|-1|5|485|-1|-1|-1|-1|-1.000000|1940|1952|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50876|68924|-1|-1|-1|-1||265|363
USCensus_1|0|267_PERNP|262144|42665|36377|1.17286|6.14424|7.20631|integer|source|Dict_Sharing|266|267|6.342245|2.987158|5.671535|5.667733|-4888|41505|-1|-1|517|1719|-1|-1|-1|-1|-1.000000|6956|6968|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1814|1304|46252|75892|-1|-1|-1|-1||266|267
USCensus_1|0|268_PINCP|262144|88705|75904|1.16865|2.95523|3.45363|integer|target|Dict_Sharing|266|267|6.342245|2.987158|5.671535|5.667733|-4888|41505|-1|-1|517|1719|-1|-1|-1|-1|-1.000000|6956|6968|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1814|1304|46252|75892|-1|-1|-1|-1||266|267
USCensus_1|0|269_PLM|262144|338|4437|0.0761776|775.574|59.0814|integer|source|Dict_Sharing|268|366|834.853503|3.975975|59.836567|5.139272|-4067|14923|-1|-1|3|479|-1|-1|-1|-1|-1.000000|1916|1928|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|51008|69124|-1|-1|-1|-1||268|367
USCensus_1|0|270_POBP|262144|56148|57076|0.983741|4.6688|4.59289|integer|target|Dict_Sharing|331|269|6.313680|4.668804|5.999680|6.520346|-2173|15944|-1|-1|25|203|-1|-1|-1|-1|-1.000000|812|824|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40204|57064|-1|-1|-1|-1||331|269
USCensus_1|0|271_POVPIP|262144|30533|46237|0.660359|8.5856|5.66957|integer|target|Dict_Sharing|170|270|56.987826|11.742698|35.593211|16.731172|-2765|6656|-1|-1|2|494|-1|-1|-1|-1|-1.000000|1976|1988|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|51411|15668|46225|-1|-1|-1|-1||170|270
USCensus_1|0|272_POWPUMA|262144|26289|26001|1.01108|9.97162|10.0821|integer|source|Dict_Sharing|271|222|13.346775|4.492999|13.175052|9.967452|-256|32045|-1|-1|114|178|-1|-1|-1|-1|-1.000000|712|724|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|57471|37275|26300|62937|-1|-1|-1|-1||271|222
USCensus_1|0|273_POWSP|262144|17436|22649|0.769835|15.0346|11.5742|integer|source|Dict_Sharing|272|368|24.299592|3.983709|15.662544|4.996645|-5949|13340|-1|-1|35|489|-1|-1|-1|-1|-1.000000|1956|1968|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|57471|0|52464|68968|-1|-1|-1|-1||272|369
USCensus_1|0|274_PRIVCOV|262144|9181|9865|0.930664|28.5529|26.5731|integer|source|Dict_Sharing|273|357|28.552881|3.972360|23.487501|5.198794|-1980|15568|-1|-1|2|497|-1|-1|-1|-1|-1.000000|1988|2000|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50424|69092|-1|-1|-1|-1||273|358
USCensus_1|0|275_PSF|262144|744|4273|0.174117|352.344|61.3489|integer|source|Dict_Sharing|274|371|364.088889|3.981531|62.163623|5.184810|-3497|15280|-1|-1|2|480|-1|-1|-1|-1|-1.000000|1920|1932|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50560|69032|-1|-1|-1|-1||274|372
USCensus_1|0|276_PUBCOV|262144|7893|9849|0.801401|33.2122|26.6163|integer|source|Dict_Sharing|275|356|33.212213|3.967551|26.703066|5.215758|-1924|15812|-1|-1|2|483|-1|-1|-1|-1|-1.000000|1932|1944|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50260|69124|-1|-1|-1|-1||275|357
USCensus_1|0|277_PUMA|262144|84861|83973|1.01057|3.0891|3.12177|integer|source|Dict_Sharing|276|277|3.089099|3.089099|3.089099|3.954384|0|18569|-1|-1|650|650|-1|-1|-1|-1|-1.000000|2600|2612|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|66292|81348|-1|-1|-1|-1||276|277
USCensus_1|0|278_PUMA1|262144|84861|81360|1.04303|3.0891|3.22203|integer|target|Dict_Sharing|276|277|3.089099|3.089099|3.089099|3.954384|0|18569|-1|-1|650|650|-1|-1|-1|-1|-1.000000|2600|2612|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|66292|81348|-1|-1|-1|-1||276|277
USCensus_1|0|279_PWGTP|262144|60964|65140|0.935892|4.29998|4.02432|integer|target|Dict_Sharing|244|278|49.903674|4.299980|38.319544|4.968989|-1588|8208|-1|-1|2|399|-1|-1|-1|-1|-1.000000|1596|1608|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|52756|65128|-1|-1|-1|-1||244|278
USCensus_1|0|280_QTRBIR|262144|18321|20285|0.90318|14.3084|12.923|integer|source|Dict_Sharing|279|376|14.308389|3.980080|12.940909|5.172534|-1936|15184|-1|-1|4|488|-1|-1|-1|-1|-1.000000|1952|1964|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50680|68968|-1|-1|-1|-1||279|377
USCensus_1|0|281_R18|262144|836|4417|0.189269|313.569|59.3489|integer|source|Dict_Sharing|280|375|322.837438|3.980322|60.110984|5.194673|-3549|15396|-1|-1|2|507|-1|-1|-1|-1|-1.000000|2028|2040|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50464|69168|-1|-1|-1|-1||280|376
USCensus_1|0|282_R60|262144|1332|4745|0.280717|196.805|55.2464|integer|source|Dict_Sharing|281|378|200.415902|3.974046|56.001709|5.181121|-3373|15368|-1|-1|3|492|-1|-1|-1|-1|-1.000000|1968|1980|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50596|69052|-1|-1|-1|-1||281|379
USCensus_1|0|283_R65|262144|1304|4701|0.277388|201.031|55.7635|integer|source|Dict_Sharing|282|369|204.800000|3.979597|56.728847|5.177437|-3341|15240|-1|-1|3|484|-1|-1|-1|-1|-1.000000|1936|1948|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50632|69000|-1|-1|-1|-1||282|370
USCensus_1|0|284_RAC1P|262144|21313|20741|1.02758|12.2997|12.6389|integer|source|Dict_Sharing|283|358|12.299723|3.976699|11.306621|5.177846|-1872|15291|-1|-1|9|477|-1|-1|-1|-1|-1.000000|1908|1920|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50628|69128|-1|-1|-1|-1||283|359
USCensus_1|0|285_RAC2P|262144|28563|33388|0.855487|9.17775|7.85144|integer|target|Dict_Sharing|290|284|49.903674|9.177426|47.758062|20.719570|-236|15911|-1|-1|5|64|-1|-1|-1|-1|-1.000000|256|268|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|12652|33376|-1|-1|-1|-1||290|284
USCensus_1|0|286_RAC3P|262144|25932|29109|0.890858|10.1089|9.0056|integer|source|Dict_Sharing|285|297|10.108900|6.415663|9.781128|12.946661|-869|20612|-1|-1|92|18|-1|-1|-1|-1|-1.000000|372|384|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|20248|25820|-1|-1|-1|-1||285|297
USCensus_1|0|287_RACAIAN|262144|2236|6153|0.3634|117.238|42.6043|integer|source|Dict_Sharing|286|381|117.237925|3.981289|42.826989|5.180711|-3885|15244|-1|-1|2|496|-1|-1|-1|-1|-1.000000|1984|1996|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50600|69120|-1|-1|-1|-1||286|382
USCensus_1|0|288_RACASN|262144|3280|6925|0.473646|79.922|37.8547|integer|source|Dict_Sharing|287|363|79.921951|3.984436|38.030466|5.187683|-3612|15260|-1|-1|2|482|-1|-1|-1|-1|-1.000000|1928|1940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50532|68900|-1|-1|-1|-1||287|364
USCensus_1|0|289_RACBLK|262144|7608|10165|0.748451|34.4564|25.7889|integer|source|Dict_Sharing|288|384|34.456362|3.973083|25.870325|5.186451|-2525|15436|-1|-1|2|480|-1|-1|-1|-1|-1.000000|1920|1932|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50544|69180|-1|-1|-1|-1||288|385
USCensus_1|0|290_RACNH|262144|828|4389|0.188653|316.599|59.7275|integer|source|Dict_Sharing|289|386|316.599034|3.978872|60.166169|5.186862|-3529|15344|-1|-1|2|482|-1|-1|-1|-1|-1.000000|1928|1940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50540|69004|-1|-1|-1|-1||289|387
USCensus_1|0|291_RACNUM|262144|5253|5521|0.951458|49.9037|47.4813|integer|source|Dict_Sharing|290|284|49.903674|9.177426|47.758062|20.719570|-236|15911|-1|-1|5|64|-1|-1|-1|-1|-1.000000|256|268|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|12652|33376|-1|-1|-1|-1||290|284
USCensus_1|0|292_RACPI|262144|804|4401|0.182686|326.05|59.5646|integer|source|Dict_Sharing|291|391|326.049751|3.972842|60.000916|5.177846|-3565|15355|-1|-1|2|490|-1|-1|-1|-1|-1.000000|1960|1972|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50628|69148|-1|-1|-1|-1||291|392
USCensus_1|0|293_RACSOR|262144|3016|6877|0.438563|86.9178|38.1189|integer|source|Dict_Sharing|292|380|86.917772|3.970194|38.297151|5.168862|-3829|15312|-1|-1|2|502|-1|-1|-1|-1|-1.000000|2008|2020|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50716|69200|-1|-1|-1|-1||292|381
USCensus_1|0|294_RACWHT|262144|8452|10697|0.790128|31.0156|24.5063|integer|source|Dict_Sharing|293|390|31.015618|3.972120|22.706280|5.207055|-3093|15652|-1|-1|2|491|-1|-1|-1|-1|-1.000000|1964|1976|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50344|69088|-1|-1|-1|-1||293|391
USCensus_1|0|295_RC|262144|358|4197|0.085299|732.246|62.4599|integer|source|Dict_Sharing|294|393|732.245810|3.972842|62.939736|5.179074|-3807|15368|-1|-1|2|503|-1|-1|-1|-1|-1.000000|2012|2024|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50616|69052|-1|-1|-1|-1||294|394
USCensus_1|0|296_REFR|262144|226|4353|0.0519182|1159.93|60.2215|integer|source|Dict_Sharing|295|372|1297.742574|3.980564|61.006283|5.157472|-4095|15028|-1|-1|3|463|-1|-1|-1|-1|-1.000000|1852|1864|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50828|69148|-1|-1|-1|-1||295|373
USCensus_1|0|297_REGION|262144|18457|20457|0.902234|14.203|12.8144|integer|source|Dict_Sharing|296|377|14.202958|3.968031|12.836982|5.199207|-1964|15644|-1|-1|4|495|-1|-1|-1|-1|-1.000000|1980|1992|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50420|69244|-1|-1|-1|-1||296|378
USCensus_1|0|298_RELP|262144|40860|25832|1.58176|6.41566|10.148|integer|target|Dict_Sharing|285|297|10.108900|6.415663|9.781128|12.946661|-869|20612|-1|-1|92|18|-1|-1|-1|-1|-1.000000|372|384|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|20248|25820|-1|-1|-1|-1||285|297
USCensus_1|0|299_RESMODE|262144|1364|4721|0.288922|192.188|55.5272|integer|source|Dict_Sharing|298|364|195.629851|3.980322|56.193783|5.191793|-3325|15368|-1|-1|4|482|-1|-1|-1|-1|-1.000000|1928|1940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50492|68972|-1|-1|-1|-1||298|365
USCensus_1|0|300_RETP|262144|14472|24392|0.593309|18.1139|10.7471|integer|target|Dict_Sharing|203|299|66.805301|19.383614|40.979209|32.916123|-2473|5560|-1|-1|136|407|-1|-1|-1|-1|-1.000000|1948|1960|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|63535|1304|7964|24380|-1|-1|-1|-1||203|299
USCensus_1|0|301_RMSP|262144|2116|5417|0.390622|123.887|48.3928|integer|source|Dict_Sharing|300|379|125.307839|3.977182|48.644275|5.140078|-3297|14912|-1|-1|19|490|-1|-1|-1|-1|-1.000000|1960|1972|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|51000|69216|-1|-1|-1|-1||300|380
USCensus_1|0|302_RNTM|262144|1535|5594|0.274401|170.778|46.8616|integer|source|Dict_Sharing|301|373|593.085973|3.977423|56.049604|5.153011|-4235|15036|-1|-1|3|499|-1|-1|-1|-1|-1.000000|1996|2008|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|64998|0|50872|69068|-1|-1|-1|-1||301|374
USCensus_1|0|303_RNTP|262144|3009|3033|0.992087|87.12|86.4306|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|304_RT|327684|5|29|0.172414|65536.8|11299.4|string|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|305_RT1|327684|5|29|0.172414|65536.8|11299.4|string|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|306_RWATPR|262144|58|4417|0.0131311|4519.72|59.3489|integer|source|Dict_Sharing|305|401|7710.117647|3.974770|60.110984|5.143709|-4327|14988|-1|-1|2|490|-1|-1|-1|-1|-1.000000|1960|1972|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50964|69020|-1|-1|-1|-1||305|402
USCensus_1|0|307_RWAT|262144|322|4445|0.0724409|814.112|58.975|integer|source|Dict_Sharing|306|385|879.677852|3.977423|59.727501|5.166824|-4091|15172|-1|-1|3|482|-1|-1|-1|-1|-1.000000|1928|1940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50736|69040|-1|-1|-1|-1||306|386
USCensus_1|0|308_SATELLITE|262144|1984|5269|0.376542|132.129|49.7521|integer|source|Dict_Sharing|307|406|201.030675|3.976699|56.728847|5.196733|-3317|15475|-1|-1|3|491|-1|-1|-1|-1|-1.000000|1964|1976|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|64073|0|50444|69028|-1|-1|-1|-1||307|407
USCensus_1|0|309_SCHG|262144|23275|23299|0.99897|11.2629|11.2513|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|310_SCHL|262144|41744|38885|1.07352|6.2798|6.74152|integer|source|Dict_Sharing|309|389|6.313680|3.969473|5.832551|5.104050|-3425|14680|-1|-1|25|492|-1|-1|-1|-1|-1.000000|1968|1980|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|151|0|51360|69200|-1|-1|-1|-1||309|390
USCensus_1|0|311_SCH|262144|15204|14381|1.05723|17.2418|18.2285|integer|source|Dict_Sharing|310|400|17.499599|3.970676|14.565983|5.214513|-3017|15747|-1|-1|4|495|-1|-1|-1|-1|-1.000000|1980|1992|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|151|0|50272|69104|-1|-1|-1|-1||310|401
USCensus_1|0|312_SCIENGP|262144|12488|16637|0.750616|20.9917|15.7567|integer|source|Dict_Sharing|311|409|44.643052|3.987587|23.699846|5.158690|-5189|14924|-1|-1|3|478|-1|-1|-1|-1|-1.000000|1912|1924|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|60785|0|50816|68948|-1|-1|-1|-1||311|410
USCensus_1|0|313_SCIENGRLP|262144|9586|15421|0.62162|27.3465|16.9992|integer|source|Dict_Sharing|312|408|88.263973|3.979838|22.281683|5.146941|-8795|14936|-1|-1|3|490|-1|-1|-1|-1|-1.000000|1960|1972|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|60785|0|50932|69064|-1|-1|-1|-1||312|409
USCensus_1|0|314_SEMP|262144|5548|5572|0.995693|47.2502|47.0467|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|315_SERIALNO|262144|172592|172616|0.999861|1.51887|1.51865|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|316_SERIALNO1|262144|172592|172616|0.999861|1.51887|1.51865|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|317_SEX|262144|8633|10585|0.815588|30.3653|24.7656|integer|source|Dict_Sharing|316|367|30.365342|3.969233|24.840709|5.215343|-1920|15780|-1|-1|2|482|-1|-1|-1|-1|-1.000000|1928|1940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50264|69188|-1|-1|-1|-1||316|368
USCensus_1|0|318_SFN|262144|167|4278|0.0390369|1569.72|61.2772|integer|source|Dict_Sharing|317|416|3048.186047|3.986617|63.797518|5.177028|-4023|15120|-1|-1|3|490|-1|-1|-1|-1|-1.000000|1960|1972|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65504|0|50636|69068|-1|-1|-1|-1||317|417
USCensus_1|0|319_SFR|262144|255|4286|0.059496|1028.02|61.1629|integer|source|Dict_Sharing|318|395|1506.574713|3.973324|62.698876|5.151796|-4007|15092|-1|-1|7|492|-1|-1|-1|-1|-1.000000|1968|1980|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65504|0|50884|69100|-1|-1|-1|-1||318|396
USCensus_1|0|320_SINK|262144|209|4381|0.047706|1254.28|59.8366|integer|source|Dict_Sharing|319|402|1409.376344|3.987102|60.611329|5.176210|-4139|15104|-1|-1|3|472|-1|-1|-1|-1|-1.000000|1888|1900|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50644|69032|-1|-1|-1|-1||319|403
USCensus_1|0|321_SMOCP|262144|5576|5600|0.995714|47.0129|46.8114|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|322_SMP|262144|1271|1295|0.981467|206.25|202.428|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|323_SMX|262144|2869|6254|0.458746|91.3712|41.9162|integer|source|Dict_Sharing|322|388|203.527950|3.969713|55.153377|5.166824|-3465|15300|-1|-1|5|496|-1|-1|-1|-1|-1.000000|1984|1996|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|64754|0|50736|69292|-1|-1|-1|-1||322|389
USCensus_1|0|324_SOCP|407492|31167|31191|0.999231|13.0745|13.0644|string|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|325_SPORDER|262144|2801|4765|0.587828|93.5894|55.0145|integer|source|Dict_Sharing|324|397|93.589432|3.973805|55.386436|5.209953|-1932|15652|-1|-1|10|493|-1|-1|-1|-1|-1.000000|1972|1984|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50316|69108|-1|-1|-1|-1||324|398
USCensus_1|0|326_SRNT|262144|896|4417|0.202853|292.571|59.3489|integer|source|Dict_Sharing|325|396|300.623853|3.987830|60.110984|5.213269|-3489|15452|-1|-1|2|495|-1|-1|-1|-1|-1.000000|1980|1992|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50284|69040|-1|-1|-1|-1||325|397
USCensus_1|0|327_SSIP|262144|14804|29500|0.501831|17.7076|8.88624|integer|target|Dict_Sharing|340|326|43.596208|18.919169|39.785096|31.222487|-576|5460|-1|-1|279|175|-1|-1|-1|-1|-1.000000|1692|1704|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|63535|1304|8396|29488|-1|-1|-1|-1||341|326
USCensus_1|0|328_SSMC|262144|126|4129|0.0305159|2080.51|63.4885|integer|source|Dict_Sharing|327|415|2570.039216|3.982257|64.361404|5.174576|-3971|15168|-1|-1|2|498|-1|-1|-1|-1|-1.000000|1992|2004|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50660|69012|-1|-1|-1|-1||327|416
USCensus_1|0|329_SSP|262144|40345|40488|0.996468|6.49756|6.47461|integer|target|Dict_Sharing|343|328|8.610412|6.653908|8.549754|12.233713|-216|17969|-1|-1|454|341|-1|-1|-1|-1|-1.000000|2032|2044|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1304|1304|21428|40476|-1|-1|-1|-1||344|328
USCensus_1|0|330_ST|262144|41520|44697|0.928921|6.31368|5.86491|integer|source|Dict_Sharing|329|407|6.313680|3.980080|5.848165|5.035034|-3305|13799|-1|-1|25|486|-1|-1|-1|-1|-1.000000|1944|1956|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|52064|69132|-1|-1|-1|-1||329|408
USCensus_1|0|331_STOV|262144|410|4493|0.0912531|639.376|58.345|integer|source|Dict_Sharing|330|392|679.129534|3.971397|59.081361|5.160315|-4051|15208|-1|-1|3|489|-1|-1|-1|-1|-1.000000|1956|1968|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50800|69128|-1|-1|-1|-1||330|393
USCensus_1|0|332_ST1|262144|41520|43565|0.953059|6.31368|6.01731|integer|source|Dict_Sharing|331|269|6.313680|4.668804|5.999680|6.520346|-2173|15944|-1|-1|25|203|-1|-1|-1|-1|-1.000000|812|824|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40204|57064|-1|-1|-1|-1||331|269
USCensus_1|0|333_SVAL|262144|972|4405|0.220658|269.695|59.5106|integer|source|Dict_Sharing|332|411|276.523207|3.964910|60.276845|5.205401|-3401|15756|-1|-1|2|487|-1|-1|-1|-1|-1.000000|1948|1960|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50360|69300|-1|-1|-1|-1||332|412
USCensus_1|0|334_TAXP|262144|3916|7301|0.536365|66.9418|35.9052|integer|source|Dict_Sharing|333|382|96.376471|3.978872|42.220003|5.091361|-3489|14396|-1|-1|69|496|-1|-1|-1|-1|-1.000000|1984|1996|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|63535|0|51488|69156|-1|-1|-1|-1||333|383
USCensus_1|0|335_TEL|262144|522|4481|0.116492|502.192|58.5012|integer|source|Dict_Sharing|334|430|526.393574|3.979597|59.241582|5.178255|-3927|15248|-1|-1|3|479|-1|-1|-1|-1|-1.000000|1916|1928|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|50624|68952|-1|-1|-1|-1||334|431
