Relation|RowGroup|C3_Scheme|source_id|target_id|source_name|target_name|source_type|target_type|uncompressed_source_size|uncompressed_target_size|c3_compressed_source_size|c3_compressed_target_size|c3_source_cr|c3_target_cr|bb_source_size|bb_target_size|bb_source_cr|bb_target_cr|scheme_total_cr_improvement|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
CommonGovernment_1|0|Dict_1toN|55|15|56_year|16_co_state|string|string|524292|391900|10297|44838|50.917|8.74035|10283|44641|50.9863|8.77893|0.996173|Dict_1toN|55|15|50.986288|8.808919|50.986288|11.133206|0|9288|BP|-1|2|57|-1|-1|-1|-1|-1.000000|939|428|0.962617|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|660|34232|44368|12|24|-1|-1|
Corporations_1|0|Dict_1toN|6|25|7_country|26_twitter_account|string|string|384058|300923|2135|48049|179.887|6.26284|9757|179346|39.3623|1.67789|3.76819|Dict_1toN|6|25|39.459365|1.681153|39.459365|6.451899|0|132357|-1|-1|1|1258|-1|-1|-1|-1|-1.000000|43715|43735|0.999634|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|4581|64275|2900|4276|8|20|-1|-1|
Corporations_1|0|Dict_1toN|6|8|7_country|9_facebook_account|string|string|384058|465422|2135|224484|179.887|2.0733|9757|273864|39.3623|1.69946|1.25153|Dict_1toN|6|8|39.459365|1.707946|39.459365|2.115362|0|52484|BP|-1|1|4085|-1|-1|-1|-1|-1.000000|214726|214746|0.999925|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|4581|61352|5268|9700|8|20|-1|-1|
Corporations_1|0|Dict_1toN|10|22|11_founding_date|23_short_descriptiion|string|string|262168|263091|2150|3193|121.939|82.3962|262185|263123|0.999935|0.999878|98.3171|Dict_1toN|10|22|0.999985|0.999985|1.000000|85.725318|4|260026|-1|-1|2|11|-1|-1|-1|-1|-1.000000|987|1007|0.984111|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65534|65525|2052|2144|12|24|-1|-1|
Corporations_1|0|Dict_1toN|10|17|11_founding_date|18_long_description|string|string|262168|265017|2150|5239|121.939|50.5854|262185|265073|0.999935|0.999789|71.3572|Dict_1toN|10|17|0.999985|0.999985|1.000000|52.468224|4|259970|-1|-1|2|23|-1|-1|-1|-1|-1.000000|2961|2981|0.994633|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65534|65513|2060|2216|12|24|-1|-1|
Corporations_1|0|Dict_1toN|10|16|11_founding_date|17_location|string|string|262168|262410|2150|2564|121.939|102.344|262185|262438|0.999935|0.999893|111.29|Dict_1toN|10|16|0.999985|0.999985|1.000000|106.844463|4|259958|-1|-1|2|29|-1|-1|-1|-1|-1.000000|366|386|0.958549|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65534|65505|2060|2136|12|24|-1|-1|
Corporations_1|0|Dict_1toN|10|4|11_founding_date|5_city|string|string|262168|262417|2150|2575|121.939|101.91|262185|262449|0.999935|0.999878|111.034|Dict_1toN|10|4|0.999985|0.999985|1.000000|106.543646|4|259958|-1|-1|2|29|-1|-1|-1|-1|-1.000000|373|393|0.959288|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65534|65505|2060|2140|12|24|-1|-1|
Corporations_1|0|Dict_1toN|10|2|11_founding_date|3_angelco_account|string|string|262168|263249|2150|3459|121.939|76.1055|262185|263269|0.999935|0.999924|93.6805|Dict_1toN|10|2|0.999985|0.999985|1.000000|78.652226|4|259906|-1|-1|2|39|-1|-1|-1|-1|-1.000000|1257|1277|0.987471|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65534|65497|2060|2140|12|24|-1|-1|
Corporations_1|0|Dict_1toN|10|7|11_founding_date|8_crunchbase_account|string|string|262168|276372|2150|17856|121.939|15.4778|262185|276468|0.999935|0.999653|26.9246|Dict_1toN|10|7|0.999985|0.999986|1.000000|15.839752|4|258928|-1|-1|2|265|-1|-1|-1|-1|-1.000000|15234|15254|0.998951|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65534|65270|2184|2560|12|24|-1|-1|
Corporations_1|0|Dict_1toN|10|21|11_founding_date|22_score|string|integer|262168|262144|2150|62362|121.939|4.20359|262185|79077|0.999935|3.31505|5.2899|Dict_1toN|10|21|0.999985|3.315047|1.000000|8.015165|4|46371|-1|-1|2|668|-1|-1|-1|-1|-1.000000|2672|2692|0.995542|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65534|0|30004|59628|12|24|-1|-1|
